id,image_id,category_id,category_name,xmin,ymin,xmax,ymax
512,112,1,Paper,268.2,625.0,88.7,49.8
513,112,0,General trash,660.3,961.5,59.6,62.2
514,112,2,Paper pack,919.4,893.0,81.6,56.1
515,112,0,General trash,922.4,630.9,101.2,356.6
516,112,1,Paper,322.4,883.3,239.7,140.4
517,112,1,Paper,655.9,624.8,44.4,46.7
518,112,7,Plastic bag,66.4,608.8,278.3,307.6
519,112,7,Plastic bag,634.6,268.2,152.0,59.2
520,112,7,Plastic bag,312.2,444.4,202.8,205.2
521,112,7,Plastic bag,356.9,609.5,64.0,52.6
522,112,7,Plastic bag,315.6,571.4,382.6,452.3
523,112,1,Paper,445.3,289.5,578.4,357.3
524,112,7,Plastic bag,780.2,689.8,243.5,193.8
525,112,0,General trash,855.0,952.4,168.6,71.4
526,112,7,Plastic bag,967.8,220.4,55.9,73.1
527,112,7,Plastic bag,126.0,624.5,58.2,20.6
528,112,0,General trash,708.7,346.4,314.9,107.9
529,113,4,Glass,130.0,372.6,141.9,389.1
530,113,9,Clothing,338.6,527.5,570.2,465.5
531,113,9,Clothing,273.6,54.1,670.8,452.3
532,114,3,Metal,258.7,312.1,378.6,434.5
533,115,5,Plastic,307.5,582.6,283.4,241.3
534,115,0,General trash,112.4,401.3,840.1,281.9
535,116,7,Plastic bag,289.8,314.9,104.1,206.6
536,116,6,Styrofoam,216.4,503.5,219.9,260.4
537,116,7,Plastic bag,208.5,458.2,191.7,259.4
538,116,7,Plastic bag,0.0,445.0,219.4,327.8
539,116,0,General trash,352.0,560.4,33.0,49.1
540,116,6,Styrofoam,714.4,393.8,304.0,280.7
541,116,7,Plastic bag,370.0,199.8,406.6,585.1
542,117,7,Plastic bag,44.4,325.1,289.5,167.1
543,117,7,Plastic bag,140.9,0.0,389.4,229.1
544,117,7,Plastic bag,183.2,715.9,405.3,125.0
545,117,7,Plastic bag,796.4,587.2,227.2,237.5
546,117,5,Plastic,322.4,399.7,133.1,91.7
547,117,6,Styrofoam,278.3,381.0,60.3,55.6
548,117,6,Styrofoam,648.8,246.3,220.4,138.4
549,117,7,Plastic bag,456.8,591.2,447.3,205.7
550,118,1,Paper,925.8,779.4,77.5,20.3
551,118,7,Plastic bag,737.2,766.2,286.5,24.1
552,118,1,Paper,739.6,766.5,142.6,13.2
553,118,7,Plastic bag,665.4,630.1,358.3,150.9
554,118,1,Paper,688.4,756.1,335.2,14.5
555,118,1,Paper,686.4,728.1,337.3,37.1
556,118,7,Plastic bag,694.5,597.1,329.1,145.5
557,118,7,Plastic bag,716.5,572.7,43.7,121.4
558,118,7,Plastic bag,746.0,569.4,57.6,129.3
559,118,0,General trash,686.4,338.0,85.7,52.1
560,118,7,Plastic bag,764.6,576.0,258.0,156.4
561,118,0,General trash,766.3,325.3,93.1,58.4
562,118,1,Paper,793.4,545.5,230.3,183.6
563,118,1,Paper,901.1,456.9,122.6,267.9
564,118,1,Paper,896.7,358.1,124.6,191.5
565,118,0,General trash,634.6,340.8,57.2,83.8
566,118,3,Metal,656.9,387.6,104.0,235.9
567,118,5,Plastic,655.9,76.7,216.4,119.6
568,118,0,General trash,449.4,325.3,92.1,57.9
569,118,1,Paper,887.2,326.9,136.5,34.0
570,118,7,Plastic bag,962.0,0.0,61.6,250.2
571,118,3,Metal,457.1,396.2,93.8,256.3
572,118,1,Paper,988.1,357.8,35.6,222.2
573,118,5,Plastic,439.9,629.6,63.0,35.6
574,118,5,Plastic,418.9,663.6,101.2,62.7
575,118,5,Plastic,776.5,326.9,136.8,185.4
576,118,5,Plastic,500.1,226.0,293.6,527.0
577,118,1,Paper,935.3,795.7,39.3,20.6
578,119,7,Plastic bag,422.9,740.9,143.2,282.8
579,119,7,Plastic bag,0.0,518.8,483.8,504.9
580,119,1,Paper,423.6,492.0,200.6,278.0
581,120,3,Metal,441.9,409.4,308.6,293.2
582,121,0,General trash,363.7,624.3,248.9,145.8
583,122,4,Glass,323.1,217.5,31.6,60.7
584,122,1,Paper,256.7,275.6,262.0,225.2
585,122,7,Plastic bag,293.6,291.3,27.1,38.5
586,122,1,Paper,240.4,471.7,112.4,121.2
587,122,7,Plastic bag,164.4,455.1,102.4,159.7
588,122,5,Plastic,195.6,462.2,43.1,76.7
589,123,7,Plastic bag,985.1,231.9,38.6,29.0
590,123,7,Plastic bag,951.2,111.7,72.5,143.2
591,123,7,Plastic bag,935.3,164.6,86.7,89.9
592,123,7,Plastic bag,595.3,179.0,167.3,146.3
593,123,0,General trash,547.6,123.2,86.3,127.2
594,123,7,Plastic bag,643.4,312.1,157.5,148.1
595,123,5,Plastic,672.2,291.8,55.9,97.5
596,123,7,Plastic bag,559.1,366.7,190.3,143.2
597,123,7,Plastic bag,392.5,343.1,74.5,27.4
598,123,7,Plastic bag,492.0,431.7,63.7,31.5
599,123,7,Plastic bag,441.9,301.0,240.1,145.3
600,123,7,Plastic bag,366.7,208.3,254.6,143.5
601,123,7,Plastic bag,340.3,430.5,254.6,155.2
602,123,1,Paper,280.0,354.0,212.0,123.4
603,123,7,Plastic bag,246.9,270.2,144.9,124.2
604,123,1,Paper,92.8,528.8,221.8,74.2
605,123,5,Plastic,97.9,519.1,218.8,76.7
606,123,1,Paper,77.5,510.2,229.9,76.7
607,123,5,Plastic,80.9,511.0,211.6,51.0
608,123,1,Paper,74.5,507.9,155.1,47.7
609,123,1,Paper,77.9,497.3,130.4,45.2
610,123,5,Plastic,101.2,481.8,221.5,51.3
611,123,7,Plastic bag,58.6,288.8,261.1,219.2
612,124,1,Paper,439.2,218.9,321.4,222.2
613,124,7,Plastic bag,270.9,211.8,547.6,560.5
614,125,7,Plastic bag,89.7,368.3,732.1,409.1
615,125,7,Plastic bag,171.7,29.5,663.4,385.3
616,125,2,Paper pack,126.0,597.3,675.9,426.4
617,125,7,Plastic bag,262.1,367.0,587.2,530.3
618,126,8,Battery,328.1,79.6,254.2,566.9
619,127,0,General trash,676.9,661.1,257.7,202.7
620,127,7,Plastic bag,0.0,30.0,441.2,322.3
621,127,3,Metal,99.9,178.0,506.2,379.4
622,128,6,Styrofoam,702.7,605.5,75.4,101.9
623,128,2,Paper pack,477.2,287.8,248.6,468.0
624,128,6,Styrofoam,144.0,802.5,67.0,83.3
625,129,7,Plastic bag,379.6,388.8,341.0,271.7
626,129,7,Plastic bag,942.1,625.0,81.6,119.6
627,129,7,Plastic bag,579.7,542.2,390.4,340.3
628,129,7,Plastic bag,852.7,741.1,171.0,270.2
629,129,0,General trash,623.1,467.8,65.7,34.8
630,130,4,Glass,464.5,432.1,430.7,181.8
631,131,1,Paper,134.1,433.3,723.3,337.0
632,131,1,Paper,264.5,407.6,261.8,83.6
633,131,1,Paper,324.1,395.9,49.8,44.2
634,131,1,Paper,385.4,393.9,131.4,60.4
635,131,1,Paper,355.2,381.5,96.5,65.0
636,131,1,Paper,427.3,349.7,57.9,48.3
637,131,1,Paper,501.2,350.0,38.3,26.7
638,131,1,Paper,456.8,351.7,61.6,45.7
639,131,1,Paper,544.8,351.2,103.6,95.2
640,131,1,Paper,500.1,403.6,101.6,46.2
641,131,1,Paper,514.4,371.3,59.3,71.9
642,131,0,General trash,268.2,501.8,82.3,34.8
643,131,0,General trash,542.5,441.7,124.3,37.6
644,132,0,General trash,805.9,178.5,102.6,46.7
645,132,0,General trash,568.2,267.4,171.3,111.0
646,132,0,General trash,755.8,408.4,117.2,52.8
647,132,7,Plastic bag,218.4,208.0,360.6,239.0
648,132,2,Paper pack,248.9,362.7,107.0,90.2
649,132,0,General trash,315.9,391.1,104.0,102.3
650,132,0,General trash,327.4,518.1,91.8,24.1
651,132,0,General trash,422.9,483.8,78.9,45.0
652,132,0,General trash,408.7,497.8,45.0,36.1
653,132,0,General trash,329.5,490.4,87.7,31.7
654,132,7,Plastic bag,558.7,405.1,103.3,105.1
655,132,0,General trash,403.3,342.3,185.9,141.0
656,132,0,General trash,599.7,750.2,119.2,115.0
657,132,0,General trash,677.6,747.2,135.1,102.9
658,132,0,General trash,721.9,771.0,128.0,113.5
659,132,0,General trash,176.8,317.0,98.2,62.0
660,132,0,General trash,488.3,732.2,123.3,88.1
661,132,7,Plastic bag,616.3,885.3,82.3,97.3
662,132,0,General trash,631.2,391.6,95.2,76.4
663,133,2,Paper pack,576.3,0.0,209.3,192.5
664,133,7,Plastic bag,541.5,121.9,275.6,324.1
665,133,1,Paper,78.9,244.1,867.6,668.2
666,133,2,Paper pack,91.1,315.2,147.0,82.8
667,133,2,Paper pack,216.0,280.1,178.5,201.9
668,133,2,Paper pack,130.7,352.0,193.4,198.3
669,133,2,Paper pack,337.9,254.7,164.9,204.2
670,134,5,Plastic,336.5,98.2,243.8,284.1
671,134,0,General trash,470.6,0.0,41.1,164.2
672,134,5,Plastic,305.5,392.1,89.7,48.4
673,134,1,Paper,377.9,291.9,193.8,149.7
674,134,0,General trash,306.8,424.6,40.9,32.2
675,135,7,Plastic bag,489.7,227.6,456.6,632.2
676,135,7,Plastic bag,38.3,219.8,380.7,217.1
677,135,7,Plastic bag,51.3,276.7,688.3,747.0
678,136,0,General trash,241.4,461.5,334.6,200.6
679,137,1,Paper,0.0,0.0,971.2,1023.7
680,137,6,Styrofoam,50.5,0.0,767.7,1023.7
681,138,0,General trash,714.9,698.2,45.0,39.6
682,138,2,Paper pack,755.6,619.3,145.8,130.0
683,138,3,Metal,418.5,618.3,76.7,177.8
684,138,3,Metal,489.1,532.0,70.6,192.3
685,138,1,Paper,192.5,175.4,159.0,185.6
686,138,2,Paper pack,118.1,544.2,115.3,104.6
687,138,2,Paper pack,41.4,589.9,86.3,140.5
688,139,9,Clothing,287.2,253.0,354.5,536.7
689,140,1,Paper,253.3,291.0,566.9,440.9
690,140,6,Styrofoam,390.4,376.4,351.5,110.0
691,141,5,Plastic,166.4,228.7,388.4,398.2
692,141,1,Paper,526.4,307.6,269.6,338.4
693,142,1,Paper,216.6,450.7,509.5,384.7
694,143,4,Glass,445.6,625.3,117.2,153.9
695,143,0,General trash,484.2,481.5,50.1,52.6
696,143,4,Glass,406.0,360.1,78.2,202.7
697,143,0,General trash,402.6,417.0,95.5,117.8
698,143,4,Glass,490.7,433.5,145.6,137.4
699,143,4,Glass,444.3,283.2,208.9,245.8
700,143,4,Glass,367.7,262.6,99.6,131.8
701,143,4,Glass,331.9,379.9,80.3,175.0
702,143,4,Glass,369.4,549.6,96.8,179.3
703,143,4,Glass,357.9,619.9,280.7,151.1
704,143,4,Glass,425.3,518.9,228.6,159.7
705,144,7,Plastic bag,247.9,338.5,44.4,59.2
706,144,0,General trash,419.9,0.0,276.3,206.7
707,144,0,General trash,0.0,0.0,457.5,516.1
708,144,2,Paper pack,510.3,504.6,107.7,206.0
709,144,7,Plastic bag,0.0,100.8,110.4,384.3
710,144,7,Plastic bag,138.5,508.2,453.1,296.9
711,145,2,Paper pack,272.3,69.4,169.9,492.0
712,145,5,Plastic,435.3,254.0,77.5,290.9
713,145,2,Paper pack,208.5,196.4,207.7,411.4
714,145,2,Paper pack,158.0,326.1,208.3,239.7
715,145,5,Plastic,0.0,541.5,392.9,417.9
716,145,2,Paper pack,771.0,331.2,248.6,500.1
717,145,3,Metal,583.9,376.9,199.6,383.0
718,146,3,Metal,180.8,379.6,393.7,608.8
719,146,3,Metal,366.2,0.0,539.2,679.3
720,147,5,Plastic,634.4,387.4,110.2,209.3
721,147,5,Plastic,455.6,64.3,216.6,821.5
722,147,0,General trash,402.5,942.1,167.4,81.6
723,147,0,General trash,623.5,937.3,98.0,84.3
724,147,0,General trash,854.3,767.7,169.1,102.3
725,148,3,Metal,446.3,281.1,211.0,321.5
726,149,5,Plastic,247.9,205.5,389.1,495.0
727,150,5,Plastic,202.5,351.0,422.6,362.4
728,151,1,Paper,88.7,427.4,306.8,354.0
729,151,1,Paper,365.0,290.0,601.1,500.8
730,151,0,General trash,813.4,436.1,43.0,36.3
731,151,0,General trash,873.3,543.5,67.4,43.7
732,152,4,Glass,1.5,178.7,60.7,40.7
733,152,2,Paper pack,49.2,168.0,60.4,34.9
734,152,0,General trash,74.4,108.9,33.5,23.1
735,152,5,Plastic,0.0,107.8,83.6,84.7
736,152,7,Plastic bag,0.0,214.2,87.7,145.6
737,152,6,Styrofoam,221.9,181.3,708.7,560.4
738,152,0,General trash,230.5,272.7,681.2,256.9
739,152,6,Styrofoam,195.9,573.8,82.1,46.9
740,152,0,General trash,133.6,506.9,103.7,24.9
741,153,0,General trash,144.9,448.8,550.9,341.1
742,154,1,Paper,392.6,506.6,224.5,288.8
743,154,1,Paper,402.8,547.2,234.2,370.5
744,154,0,General trash,0.0,0.0,326.1,643.4
745,154,1,Paper,375.6,88.7,437.8,457.8
746,154,1,Paper,391.1,184.6,174.2,342.7
747,154,0,General trash,436.8,40.0,85.3,173.0
748,154,0,General trash,562.0,205.9,43.4,86.3
749,155,1,Paper,236.0,131.6,654.9,289.3
750,155,7,Plastic bag,746.7,571.4,134.4,134.1
751,155,7,Plastic bag,136.8,314.7,760.9,315.9
752,155,7,Plastic bag,28.8,548.6,744.3,279.6
753,156,3,Metal,300.4,169.7,450.0,729.4
754,157,3,Metal,144.3,238.5,768.7,573.7
755,158,4,Glass,156.7,75.2,676.6,845.9
756,159,7,Plastic bag,404.3,529.6,92.7,138.5
757,160,0,General trash,500.1,543.0,57.2,36.3
758,160,0,General trash,549.2,588.4,23.4,40.9
759,160,2,Paper pack,435.5,552.4,116.8,99.3
760,160,0,General trash,633.2,694.1,20.0,17.5
761,160,0,General trash,474.1,459.2,53.5,76.7
762,160,5,Plastic,503.9,438.6,242.5,254.2
763,160,5,Plastic,411.1,613.6,233.7,142.2
764,160,0,General trash,482.2,682.4,65.4,39.4
765,160,0,General trash,934.3,586.7,89.4,83.8
766,160,1,Paper,940.4,373.1,83.3,101.6
767,160,0,General trash,848.3,324.3,99.9,121.4
768,160,5,Plastic,842.8,470.1,180.8,174.7
769,160,7,Plastic bag,723.6,592.0,135.8,118.9
770,161,1,Paper,501.6,752.2,346.4,124.4
771,161,7,Plastic bag,0.0,771.3,81.8,130.7
772,161,1,Paper,170.7,785.1,40.3,29.6
773,161,7,Plastic bag,0.0,0.0,163.0,121.6
774,161,1,Paper,289.5,0.0,95.1,19.6
775,161,1,Paper,146.7,64.0,552.3,442.7
776,161,1,Paper,388.7,545.6,158.2,202.9
777,161,1,Paper,162.7,419.1,381.3,331.6
778,161,1,Paper,334.2,597.8,121.8,131.6
779,161,1,Paper,330.1,675.6,40.6,36.4
780,161,1,Paper,225.5,430.2,194.7,261.6
781,161,1,Paper,22.8,682.4,36.7,31.6
782,162,0,General trash,0.0,0.0,156.7,89.7
783,162,5,Plastic,299.7,230.9,452.3,342.7
784,162,1,Paper,475.4,278.0,200.4,290.5
785,163,5,Plastic,356.8,369.1,205.5,247.2
786,164,3,Metal,513.7,282.4,481.5,250.4
787,164,3,Metal,65.0,561.3,445.6,184.1
788,164,0,General trash,882.5,682.7,141.2,146.8
789,165,0,General trash,0.0,0.0,1023.7,1023.7
790,165,0,General trash,487.3,307.3,89.1,252.7
791,165,0,General trash,560.4,419.0,93.1,39.6
792,165,4,Glass,620.0,447.2,41.7,56.6
793,165,4,Glass,626.8,467.6,45.0,127.7
794,165,4,Glass,604.1,467.8,71.4,141.5
795,165,4,Glass,433.8,199.9,129.0,268.4
796,165,4,Glass,369.8,311.4,131.0,349.0
797,165,1,Paper,399.6,906.4,127.0,101.6
798,165,1,Paper,519.1,769.3,103.6,145.3
799,165,4,Glass,450.7,897.5,203.5,104.9
800,165,4,Glass,434.5,707.6,70.4,109.0
801,165,4,Glass,348.1,821.6,87.0,47.0
802,165,4,Glass,563.5,793.9,109.4,143.5
803,165,4,Glass,422.3,571.2,214.0,313.4
804,165,5,Plastic,387.0,855.4,147.3,53.3
805,165,4,Glass,351.8,885.8,231.3,105.7
806,165,4,Glass,349.1,681.4,157.5,167.6
807,165,4,Glass,306.8,348.4,158.8,354.3
808,165,4,Glass,459.9,384.0,173.4,327.9
809,166,0,General trash,216.6,211.6,465.3,448.3
810,167,2,Paper pack,339.9,245.8,425.5,471.1
811,167,0,General trash,449.2,675.3,206.2,66.2
812,167,7,Plastic bag,451.0,240.4,208.0,450.0
813,168,1,Paper,331.9,0.0,40.1,230.9
814,168,0,General trash,351.5,0.0,67.0,219.4
815,168,1,Paper,244.3,245.8,294.9,251.6
816,168,1,Paper,302.0,205.9,55.6,72.5
817,168,1,Paper,425.1,198.4,53.1,30.8
818,168,1,Paper,415.7,210.3,27.2,39.3
819,168,1,Paper,245.3,180.8,181.8,289.9
820,168,1,Paper,313.4,241.4,94.7,131.7
821,168,3,Metal,332.4,345.4,39.6,36.9
822,168,1,Paper,386.0,272.6,47.5,136.1
823,168,1,Paper,285.5,298.3,148.6,200.1
824,168,1,Paper,411.9,179.5,70.1,221.8
825,168,1,Paper,434.3,376.2,175.2,408.4
826,168,1,Paper,96.5,434.5,419.6,489.3
827,168,1,Paper,208.5,468.0,181.8,108.0
828,168,1,Paper,585.1,199.1,219.9,555.7
829,168,7,Plastic bag,665.1,238.7,43.7,75.9
830,168,1,Paper,758.1,289.2,39.6,49.8
831,168,1,Paper,603.9,218.4,71.6,219.4
832,168,1,Paper,703.7,272.3,75.4,58.9
833,168,1,Paper,643.0,327.8,149.6,169.0
834,168,7,Plastic bag,737.0,413.5,27.2,65.7
835,168,1,Paper,652.2,291.6,46.5,149.0
836,168,1,Paper,675.0,308.8,79.7,184.9
837,168,1,Paper,611.6,313.9,46.2,131.4
838,168,0,General trash,647.9,377.2,80.0,101.9
839,168,1,Paper,594.8,434.8,119.4,51.1
840,168,0,General trash,0.0,327.4,81.3,96.2
841,168,0,General trash,0.0,250.2,63.0,96.8
842,168,0,General trash,0.0,196.7,58.7,117.5
843,168,0,General trash,0.0,85.7,39.4,158.5
844,169,5,Plastic,69.8,379.3,841.7,482.9
845,170,0,General trash,929.8,777.5,85.8,79.2
846,170,3,Metal,849.0,642.0,100.8,223.8
847,170,7,Plastic bag,848.0,844.2,77.2,179.5
848,170,5,Plastic,130.0,289.5,462.0,426.3
849,170,7,Plastic bag,184.6,257.0,372.8,235.3
850,170,1,Paper,401.3,409.1,59.7,23.0
851,170,6,Styrofoam,558.0,354.9,350.5,510.6
852,171,6,Styrofoam,177.4,236.4,715.5,593.8
853,172,0,General trash,0.0,567.4,689.1,456.4
854,172,7,Plastic bag,0.0,497.0,108.0,95.5
855,172,7,Plastic bag,139.5,643.0,292.9,246.3
856,172,7,Plastic bag,0.0,731.7,415.2,292.1
857,172,7,Plastic bag,378.2,809.7,95.8,128.0
858,172,5,Plastic,431.7,793.4,143.6,97.5
859,172,1,Paper,170.7,441.7,852.7,510.7
860,172,1,Paper,481.2,376.4,491.3,348.2
861,172,1,Paper,262.4,458.7,639.0,389.1
862,172,7,Plastic bag,0.0,571.2,125.6,79.7
863,172,0,General trash,356.2,748.7,104.6,275.0
864,172,1,Paper,618.3,633.4,144.3,98.8
865,172,1,Paper,649.5,554.2,148.7,198.9
866,173,9,Clothing,133.4,367.5,568.2,526.7
867,174,7,Plastic bag,739.0,568.9,30.7,64.7
868,174,7,Plastic bag,517.6,244.1,252.2,470.0
869,174,7,Plastic bag,336.3,424.6,325.3,457.5
870,174,7,Plastic bag,775.6,270.9,82.8,176.1
871,174,5,Plastic,462.5,456.5,35.0,53.8
872,174,7,Plastic bag,398.5,440.2,71.6,66.0
873,174,5,Plastic,372.6,491.0,67.3,94.8
874,174,5,Plastic,434.8,500.5,49.8,61.3
875,174,6,Styrofoam,600.6,304.8,53.3,38.9
876,175,7,Plastic bag,227.8,61.0,315.2,528.6
877,175,1,Paper,397.2,281.1,257.8,548.6
878,175,5,Plastic,446.2,293.2,166.3,191.7
879,175,7,Plastic bag,973.2,496.1,38.3,64.7
880,175,1,Paper,626.8,562.5,397.0,461.2
881,175,6,Styrofoam,886.9,721.9,136.9,179.5
882,175,1,Paper,561.0,296.0,265.4,382.6
883,175,1,Paper,594.0,372.1,135.9,191.3
884,175,1,Paper,591.2,336.9,428.7,470.0
885,175,5,Plastic,326.9,218.8,85.6,213.0
886,176,7,Plastic bag,245.8,171.4,304.8,278.6
887,176,1,Paper,544.8,234.2,218.8,152.6
888,176,7,Plastic bag,589.9,328.9,42.7,33.0
889,176,1,Paper,523.5,330.7,260.4,138.4
890,176,7,Plastic bag,631.5,438.1,217.7,203.2
891,176,1,Paper,208.3,606.5,361.7,276.8
892,176,5,Plastic,439.2,437.8,198.4,210.8
893,176,0,General trash,432.4,514.0,42.3,40.1
894,176,0,General trash,589.5,598.1,37.2,17.8
895,176,0,General trash,587.9,355.8,153.1,41.9
896,177,1,Paper,604.7,291.9,308.3,292.6
897,177,1,Paper,160.3,246.9,484.8,767.0
898,177,1,Paper,175.5,163.6,392.1,436.8
899,177,0,General trash,424.9,268.9,222.2,237.7
900,177,0,General trash,250.4,595.6,48.5,74.2
901,177,0,General trash,302.2,848.6,52.6,103.3
902,178,1,Paper,628.3,674.2,180.6,117.8
903,178,1,Paper,528.3,462.9,336.0,278.3
904,178,1,Paper,298.4,637.6,205.0,240.1
905,178,1,Paper,503.9,273.9,216.6,131.7
906,178,1,Paper,550.6,237.4,151.1,151.0
907,178,1,Paper,229.1,0.0,299.4,86.0
908,178,1,Paper,147.0,385.4,122.4,92.8
909,178,7,Plastic bag,223.2,168.0,34.0,93.8
910,178,7,Plastic bag,68.3,233.7,187.4,151.7
911,178,1,Paper,208.0,339.0,72.6,73.5
912,178,1,Paper,203.4,287.5,77.0,94.8
913,178,7,Plastic bag,150.3,390.1,163.3,180.8
914,178,7,Plastic bag,530.5,64.0,67.8,85.0
915,178,1,Paper,487.1,114.1,167.6,225.9
916,178,1,Paper,485.3,469.0,274.3,121.2
917,178,1,Paper,454.9,395.2,301.2,141.5
918,178,7,Plastic bag,353.3,441.9,133.3,213.0
919,178,1,Paper,513.8,614.9,33.5,43.0
920,178,1,Paper,428.7,507.9,240.8,333.5
921,178,1,Paper,396.4,452.7,143.0,409.4
922,178,1,Paper,209.3,554.3,169.7,212.0
923,178,0,General trash,378.4,642.7,23.4,62.3
924,178,7,Plastic bag,0.0,719.2,231.4,206.6
925,178,7,Plastic bag,646.1,884.5,219.4,139.2
926,178,7,Plastic bag,825.7,980.3,94.7,43.3
927,178,7,Plastic bag,905.9,912.6,117.8,111.1
928,179,4,Glass,407.4,460.5,322.0,152.0
929,180,7,Plastic bag,49.4,13.2,599.4,861.7
930,181,5,Plastic,0.7,165.1,85.0,68.1
931,181,0,General trash,141.2,552.6,111.4,106.2
932,181,1,Paper,0.0,710.6,27.8,43.4
933,181,0,General trash,72.5,621.0,95.5,51.0
934,181,2,Paper pack,110.7,650.2,78.2,74.9
935,181,7,Plastic bag,230.3,119.4,552.0,648.6
936,182,7,Plastic bag,219.4,192.3,530.0,540.1
937,183,1,Paper,0.0,0.0,1023.7,924.7
938,183,0,General trash,689.4,331.4,334.2,361.7
939,183,4,Glass,331.2,125.0,268.9,695.6
940,183,1,Paper,74.2,873.1,531.6,150.6
941,183,0,General trash,580.1,854.3,274.6,169.4
942,184,3,Metal,307.1,371.3,368.4,284.2
943,184,0,General trash,364.0,461.5,51.8,35.3
944,184,0,General trash,411.8,425.1,65.4,62.2
945,184,7,Plastic bag,532.7,543.5,107.7,75.4
946,184,7,Plastic bag,388.1,538.7,204.9,65.3
947,184,5,Plastic,340.0,401.5,316.3,197.3
948,184,0,General trash,566.2,344.1,33.9,87.6
949,185,4,Glass,417.9,361.7,368.8,243.8
950,186,7,Plastic bag,0.0,0.0,1023.7,1023.7
951,186,5,Plastic,193.7,256.5,130.4,102.1
952,186,3,Metal,187.6,193.3,492.4,509.0
953,187,1,Paper,438.5,249.8,155.0,44.7
954,187,1,Paper,141.9,161.8,239.1,170.0
955,187,1,Paper,235.0,171.8,222.5,90.2
956,187,1,Paper,215.4,199.8,233.2,110.7
957,187,1,Paper,139.3,308.4,543.1,286.7
958,187,1,Paper,522.7,287.3,149.6,148.2
959,187,1,Paper,435.0,240.9,168.9,129.1
960,187,1,Paper,192.9,248.4,379.3,271.6
961,187,1,Paper,434.1,431.8,522.7,393.6
962,187,0,General trash,285.9,564.4,67.9,55.3
963,188,4,Glass,269.2,573.5,436.5,289.5
964,189,5,Plastic,322.0,112.3,345.7,756.8
965,189,5,Plastic,90.8,863.7,75.9,68.8
966,190,5,Plastic,0.0,0.0,1021.7,1023.7
967,190,1,Paper,202.9,510.3,319.2,140.9
968,190,5,Plastic,755.6,347.8,107.9,137.5
969,190,4,Glass,797.5,428.0,94.5,137.1
970,190,4,Glass,723.3,600.4,39.4,58.9
971,190,2,Paper pack,739.0,530.6,59.9,94.5
972,190,4,Glass,448.5,679.6,101.8,104.6
973,190,4,Glass,182.9,793.4,121.1,110.4
974,190,5,Plastic,468.1,319.3,183.1,102.6
975,190,5,Plastic,244.1,380.6,329.1,132.4
976,190,5,Plastic,624.5,220.1,115.6,143.2
977,190,1,Paper,645.8,318.0,115.3,106.3
978,190,0,General trash,644.8,177.8,16.8,58.6
979,190,5,Plastic,632.1,380.3,224.0,169.7
980,190,5,Plastic,434.5,468.3,81.3,106.7
981,190,3,Metal,752.3,535.0,147.8,118.2
982,190,5,Plastic,128.0,590.2,281.4,247.5
983,190,0,General trash,290.8,728.0,168.1,127.0
984,190,5,Plastic,383.2,527.6,167.1,209.9
985,190,7,Plastic bag,163.6,874.7,27.4,42.0
986,190,5,Plastic,512.0,397.2,240.5,217.1
987,190,1,Paper,619.7,437.5,103.6,161.5
988,190,5,Plastic,504.9,549.2,239.7,192.0
989,190,1,Paper,620.2,570.2,96.8,129.4
990,190,0,General trash,464.8,427.3,64.0,53.2
991,190,0,General trash,462.0,638.3,79.7,25.4
992,190,0,General trash,240.0,492.4,173.7,118.9
993,191,0,General trash,179.1,327.4,537.1,505.4
994,192,1,Paper,67.0,374.4,815.7,146.7
995,192,1,Paper,451.6,440.7,555.6,377.3
996,192,1,Paper,139.9,341.8,767.7,421.1
997,192,1,Paper,116.1,140.7,823.4,609.8
998,192,5,Plastic,0.0,618.2,317.3,328.7
999,192,5,Plastic,0.3,492.7,234.7,327.6
1000,193,0,General trash,477.5,609.5,53.5,33.5
1001,193,2,Paper pack,428.4,454.6,104.3,154.9
1002,193,7,Plastic bag,432.1,449.8,99.9,156.2
1003,194,5,Plastic,369.1,375.6,319.3,231.6
1004,195,0,General trash,290.9,241.5,406.2,493.0
1005,196,0,General trash,260.4,231.1,606.5,455.9
1006,197,0,General trash,285.8,390.6,347.8,359.1
1007,198,7,Plastic bag,286.2,15.9,454.1,788.0
1008,199,7,Plastic bag,123.3,203.9,630.2,665.1
1009,200,7,Plastic bag,0.0,426.7,246.6,179.8
1010,200,5,Plastic,375.6,0.0,648.1,447.0
1011,200,7,Plastic bag,382.7,53.5,556.4,346.1
1012,200,0,General trash,285.2,36.9,111.5,99.6
1013,200,0,General trash,912.3,271.9,111.5,93.8
1014,200,0,General trash,128.8,135.1,895.0,888.6
1015,200,5,Plastic,360.4,293.2,458.2,429.0
1016,200,0,General trash,137.1,365.0,246.6,104.0
1017,200,0,General trash,537.4,420.6,241.8,301.7
1018,201,2,Paper pack,272.3,166.4,463.4,356.2
1019,201,7,Plastic bag,354.1,723.6,278.8,177.1
1020,202,1,Paper,200.5,357.3,692.1,406.6
1021,203,1,Paper,98.8,431.4,380.7,489.7
1022,203,0,General trash,448.8,815.4,47.0,36.2
1023,203,7,Plastic bag,674.5,404.7,198.3,215.7
1024,203,7,Plastic bag,462.0,554.0,500.8,405.0
1025,203,7,Plastic bag,930.3,579.4,93.5,343.0
1026,204,8,Battery,156.4,417.2,640.8,223.2
1027,205,1,Paper,418.8,563.8,347.4,337.6
